time,edge,density,speed,waiting,mode,congestion
344,N8_N5,1,6.95,25.0,0,0
344,N8_N7,0,13.9,0.0,0,0
344,N8_N9,9,12.11483949183891,0.0,0,0
344,N9_N6,0,13.9,0.0,0,0
344,N9_N8,0,13.9,0.0,0,0
345,N1_N2,17,3.1161875404278883,190.0,0,0
345,N1_N4,24,3.0821533111247796,284.0,0,1
345,N2_N1,0,13.9,0.0,0,0
345,N2_N3,0,13.9,0.0,0,0
345,N2_N5,0,13.9,0.0,0,0
345,N3_N2,0,13.9,0.0,0,0
345,N3_N6,30,3.8537530228975005,222.0,0,1
345,N4_N1,3,11.045200011266553,0.0,0,0
345,N4_N5,8,7.371618169432817,0.0,0,0
345,N4_N7,0,13.9,0.0,0,0
345,N5_N2,0,13.9,0.0,0,0
345,N5_N4,7,12.381455791176316,0.0,0,0
345,N5_N6,0,13.9,0.0,0,0
345,N5_N8,10,11.99780457168019,0.0,0,0
345,N6_N3,0,13.9,0.0,0,0
345,N6_N5,0,13.9,0.0,0,0
345,N6_N9,0,13.9,0.0,0,0
345,N7_N4,0,13.9,0.0,0,0
345,N7_N8,14,2.676517511076283,150.0,0,0
345,N8_N5,1,6.95,26.0,0,0
345,N8_N7,0,13.9,0.0,0,0
345,N8_N9,9,11.672484762126563,0.0,0,0
345,N9_N6,0,13.9,0.0,0,0
345,N9_N8,0,13.9,0.0,0,0
346,N1_N2,17,3.0442719315913087,201.0,0,0
346,N1_N4,24,3.053808595825997,299.0,0,1
346,N2_N1,0,13.9,0.0,0,0
346,N2_N3,0,13.9,0.0,0,0
346,N2_N5,0,13.9,0.0,0,0
346,N3_N2,0,13.9,0.0,0,0
346,N3_N6,30,3.674016883531692,240.0,0,1
346,N4_N1,3,12.154594056852012,0.0,0,0
346,N4_N5,8,7.397685223540908,0.0,0,0
346,N4_N7,0,13.9,0.0,0,0
346,N5_N2,0,13.9,0.0,0,0
346,N5_N4,7,12.737944380131426,0.0,0,0
346,N5_N6,0,13.9,0.0,0,0
346,N5_N8,10,12.285033353337479,0.0,0,0
346,N6_N3,0,13.9,0.0,0,0
346,N6_N5,0,13.9,0.0,0,0
346,N6_N9,0,13.9,0.0,0,0
346,N7_N4,0,13.9,0.0,0,0
346,N7_N8,14,2.8067233356345502,161.0,0,0
346,N8_N5,1,6.95,27.0,0,0
346,N8_N7,0,13.9,0.0,0,0
346,N8_N9,9,11.781630035003067,0.0,0,0
346,N9_N6,0,13.9,0.0,0,0
346,N9_N8,0,13.9,0.0,0,0
347,N1_N2,17,2.9946769053007722,213.0,0,0
347,N1_N4,24,2.842693231504852,315.0,0,1
347,N2_N1,0,13.9,0.0,0,0
347,N2_N3,0,13.9,0.0,0,0
347,N2_N5,0,13.9,0.0,0,0
347,N3_N2,0,13.9,0.0,0,0
347,N3_N6,31,3.3944354906422602,260.0,0,1
347,N4_N1,3,12.787136403813186,0.0,0,0
347,N4_N5,7,7.379138612234784,0.0,0,0
347,N4_N7,0,13.9,0.0,0,0
347,N5_N2,0,13.9,0.0,0,0
347,N5_N4,8,12.70809251595814,0.0,0,0
347,N5_N6,0,13.9,0.0,0,0
347,N5_N8,10,11.773347932096392,0.0,0,0
347,N6_N3,0,13.9,0.0,0,0
347,N6_N5,0,13.9,0.0,0,0
347,N6_N9,0,13.9,0.0,0,0
347,N7_N4,0,13.9,0.0,0,0
347,N7_N8,14,2.637312569001845,172.0,0,0
347,N8_N5,1,6.95,28.0,0,0
347,N8_N7,0,13.9,0.0,0,0
347,N8_N9,8,12.174432413974397,0.0,0,0
347,N9_N6,0,13.9,0.0,0,0
347,N9_N8,0,13.9,0.0,0,0
348,N1_N2,17,2.856565057632167,225.0,0,0
348,N1_N4,25,2.829624117011154,332.0,0,1
348,N2_N1,0,13.9,0.0,0,0
348,N2_N3,0,13.9,0.0,0,0
348,N2_N5,0,13.9,0.0,0,0
348,N3_N2,0,13.9,0.0,0,0
348,N3_N6,31,3.0413133103250707,280.0,0,1
348,N4_N1,3,12.888053950360444,0.0,0,0
348,N4_N5,7,7.269457067874341,0.0,0,0
348,N4_N7,0,13.9,0.0,0,0
348,N5_N2,0,13.9,0.0,0,0
348,N5_N4,8,12.296855505759899,0.0,0,0
348,N5_N6,0,13.9,0.0,0,0
348,N5_N8,10,11.420234910041428,0.0,0,0
348,N6_N3,0,13.9,0.0,0,0
348,N6_N5,0,13.9,0.0,0,0
348,N6_N9,0,13.9,0.0,0,0
348,N7_N4,0,13.9,0.0,0,0
348,N7_N8,14,2.513273396845802,183.0,0,0
348,N8_N5,1,6.95,29.0,0,0
348,N8_N7,0,13.9,0.0,0,0
348,N8_N9,8,12.310657453676166,0.0,0,0
348,N9_N6,0,13.9,0.0,0,0
348,N9_N8,0,13.9,0.0,0,0
349,N1_N2,18,2.6348403757706222,238.0,0,0
349,N1_N4,25,2.873615462151547,349.0,0,1
349,N2_N1,0,13.9,0.0,0,0
349,N2_N3,0,13.9,0.0,0,0
349,N2_N5,0,13.9,0.0,0,0
349,N3_N2,0,13.9,0.0,0,0
349,N3_N6,32,2.791050597094331,300.0,0,1
349,N4_N1,3,13.065349933772437,0.0,0,0
349,N4_N5,6,7.096646566392003,0.0,0,0
349,N4_N7,0,13.9,0.0,0,0
349,N5_N2,0,13.9,0.0,0,0
349,N5_N4,7,12.70578431489999,0.0,0,0
349,N5_N6,0,13.9,0.0,0,0
349,N5_N8,10,11.211038519563372,0.0,0,0
349,N6_N3,0,13.9,0.0,0,0
349,N6_N5,0,13.9,0.0,0,0
349,N6_N9,0,13.9,0.0,0,0
349,N7_N4,0,13.9,0.0,0,0
349,N7_N8,14,2.1334355760382637,194.0,0,0
349,N8_N5,1,6.95,30.0,0,0
349,N8_N7,0,13.9,0.0,0,0
349,N8_N9,9,11.560588583132223,0.0,0,0
349,N9_N6,0,13.9,0.0,0,0
349,N9_N8,0,13.9,0.0,0,0
350,N1_N2,18,2.596782366477497,251.0,0,0
350,N1_N4,25,3.033772635460675,367.0,0,1
350,N2_N1,0,13.9,0.0,0,0
350,N2_N3,0,13.9,0.0,0,0
350,N2_N5,0,13.9,0.0,0,0
350,N3_N2,0,13.9,0.0,0,0
350,N3_N6,32,2.7436464401282556,320.0,0,1
350,N4_N1,4,11.292456514019397,0.0,0,0
350,N4_N5,6,6.920718032458445,0.0,0,0
350,N4_N7,0,13.9,0.0,0,0
350,N5_N2,0,13.9,0.0,0,0
350,N5_N4,7,12.506533572593224,0.0,0,0
350,N5_N6,0,13.9,0.0,0,0
350,N5_N8,10,11.312776228411535,0.0,0,0
350,N6_N3,0,13.9,0.0,0,0
350,N6_N5,0,13.9,0.0,0,0
350,N6_N9,0,13.9,0.0,0,0
350,N7_N4,0,13.9,0.0,0,0
350,N7_N8,14,1.7247461657310261,205.0,0,0
350,N8_N5,1,6.95,31.0,0,0
350,N8_N7,0,13.9,0.0,0,0
350,N8_N9,9,11.60030475262449,0.0,0,0
350,N9_N6,0,13.9,0.0,0,0
350,N9_N8,0,13.9,0.0,0,0
351,N1_N2,18,2.495324126910821,265.0,0,0
351,N1_N4,26,3.120649929193019,385.0,0,1
351,N2_N1,0,13.9,0.0,0,0
351,N2_N3,0,13.9,0.0,0,0
351,N2_N5,0,13.9,0.0,0,0
351,N3_N2,0,13.9,0.0,0,0
351,N3_N6,32,2.7652646409358796,341.0,0,1
351,N4_N1,4,11.633782243394636,0.0,0,0
351,N4_N5,6,7.14734580570325,0.0,0,0
351,N4_N7,0,13.9,0.0,0,0
351,N5_N2,0,13.9,0.0,0,0
351,N5_N4,6,12.521514444870263,0.0,0,0
351,N5_N6,0,13.9,0.0,0,0
351,N5_N8,10,11.000520867637304,0.0,0,0
351,N6_N3,0,13.9,0.0,0,0
351,N6_N5,0,13.9,0.0,0,0
351,N6_N9,0,13.9,0.0,0,0
351,N7_N4,0,13.9,0.0,0,0
351,N7_N8,14,1.408690456750877,216.0,0,0
351,N8_N5,1,6.95,32.0,0,0
351,N8_N7,0,13.9,0.0,0,0
351,N8_N9,10,11.819809373188393,0.0,0,0
351,N9_N6,0,13.9,0.0,0,0
351,N9_N8,0,13.9,0.0,0,0
352,N1_N2,19,2.3333589352070443,279.0,0,0
352,N1_N4,26,2.9977116796808527,403.0,0,1
352,N2_N1,0,13.9,0.0,0,0
352,N2_N3,0,13.9,0.0,0,0
352,N2_N5,0,13.9,0.0,0,0
352,N3_N2,0,13.9,0.0,0,0
352,N3_N6,32,2.585687467504139,364.0,0,1
352,N4_N1,4,12.648337369299371,0.0,0,0
352,N4_N5,5,7.900605185546166,0.0,0,0
352,N4_N7,0,13.9,0.0,0,0
352,N5_N2,0,13.9,0.0,0,0
352,N5_N4,6,11.999205967803348,0.0,0,0
352,N5_N6,0,13.9,0.0,0,0
352,N5_N8,10,11.04292244807055,0.0,0,0
352,N6_N3,0,13.9,0.0,0,0
352,N6_N5,0,13.9,0.0,0,0
352,N6_N9,0,13.9,0.0,0,0
352,N7_N4,0,13.9,0.0,0,0
352,N7_N8,14,0.8875918629875859,228.0,0,0
352,N8_N5,1,6.95,33.0,0,0
352,N8_N7,0,13.9,0.0,0,0
352,N8_N9,9,12.133773225101926,0.0,0,0
352,N9_N6,0,13.9,0.0,0,0
352,N9_N8,0,13.9,0.0,0,0
353,N1_N2,19,2.501428850140651,294.0,0,0
353,N1_N4,26,2.9046504654980905,421.0,0,1
353,N2_N1,0,13.9,0.0,0,0
353,N2_N3,0,13.9,0.0,0,0
353,N2_N5,0,13.9,0.0,0,0
353,N3_N2,0,13.9,0.0,0,0
353,N3_N6,33,2.2675695929837256,387.0,0,1
353,N4_N1,4,12.599943816077541,0.0,0,0
353,N4_N5,5,8.339717547959127,0.0,0,0
353,N4_N7,1,11.09453214174009,0.0,0,0
353,N5_N2,0,13.9,0.0,0,0
353,N5_N4,5,12.404944970084092,0.0,0,0
353,N5_N6,0,13.9,0.0,0,0
353,N5_N8,9,11.232100047804987,0.0,0,0
353,N6_N3,0,13.9,0.0,0,0
353,N6_N5,0,13.9,0.0,0,0
353,N6_N9,0,13.9,0.0,0,0
353,N7_N4,0,13.9,0.0,0,0
353,N7_N8,14,0.5202610950429969,240.0,0,0
353,N8_N5,1,6.95,34.0,0,0
353,N8_N7,0,13.9,0.0,0,0
353,N8_N9,9,11.732884319364219,0.0,0,0
353,N9_N6,0,13.9,0.0,0,0
353,N9_N8,0,13.9,0.0,0,0
354,N1_N2,19,2.6514958302612954,309.0,0,0
354,N1_N4,27,2.602829690696219,439.0,0,1
354,N2_N1,0,13.9,0.0,0,0
354,N2_N3,0,13.9,0.0,0,0
354,N2_N5,0,13.9,0.0,0,0
354,N3_N2,0,13.9,0.0,0,0
354,N3_N6,33,2.1094700821637145,411.0,0,1
354,N4_N1,4,12.728369603897715,0.0,0,0
354,N4_N5,4,8.928215328980295,0.0,0,0
354,N4_N7,1,11.780406514507376,0.0,0,0
354,N5_N2,0,13.9,0.0,0,0
354,N5_N4,5,11.632012289164326,0.0,0,0
354,N5_N6,0,13.9,0.0,0,0
354,N5_N8,10,10.152183618411208,0.0,0,0
354,N6_N3,0,13.9,0.0,0,0
354,N6_N5,0,13.9,0.0,0,0
354,N6_N9,0,13.9,0.0,0,0
354,N7_N4,0,13.9,0.0,0,0
354,N7_N8,14,0.2926297530246951,252.0,0,0
354,N8_N5,1,6.95,35.0,0,0
354,N8_N7,0,13.9,0.0,0,0
354,N8_N9,9,12.063534199615887,0.0,0,0
354,N9_N6,0,13.9,0.0,0,0
354,N9_N8,0,13.9,0.0,0,0
355,N1_N2,19,2.8987627896164936,324.0,0,0
355,N1_N4,27,2.680360019535123,458.0,0,1
355,N2_N1,0,13.9,0.0,0,0
355,N2_N3,0,13.9,0.0,0,0
355,N2_N5,0,13.9,0.0,0,0
355,N3_N2,0,13.9,0.0,0,0
355,N3_N6,33,1.8747789646896595,435.0,0,1
355,N4_N1,4,12.92291576661313,0.0,0,0
355,N4_N5,4,8.319885149085755,0.0,0,0
355,N4_N7,2,11.494038709110884,0.0,0,0
355,N5_N2,0,13.9,0.0,0,0
355,N5_N4,4,12.733473678203719,0.0,0,0
355,N5_N6,0,13.9,0.0,0,0
355,N5_N8,10,10.409610330564611,0.0,0,0
355,N6_N3,0,13.9,0.0,0,0
355,N6_N5,0,13.9,0.0,0,0
355,N6_N9,0,13.9,0.0,0,0
355,N7_N4,0,13.9,0.0,0,0
355,N7_N8,14,0.03665720619073759,265.0,0,0
355,N8_N5,1,6.95,36.0,0,0
355,N8_N7,0,13.9,0.0,0,0
355,N8_N9,8,12.342099830460832,0.0,0,0
355,N9_N6,0,13.9,0.0,0,0
355,N9_N8,0,13.9,0.0,0,0
356,N1_N2,20,2.605493120325809,339.0,0,0
356,N1_N4,27,2.679032945600381,478.0,0,1
356,N2_N1,0,13.9,0.0,0,0
356,N2_N3,0,13.9,0.0,0,0
356,N2_N5,0,13.9,0.0,0,0
356,N3_N2,0,13.9,0.0,0,0
356,N3_N6,34,1.6916465014120332,461.0,0,1
356,N4_N1,4,11.181081982085752,0.0,0,0
356,N4_N5,3,8.299164894695025,0.0,0,0
356,N4_N7,2,11.988891900650126,0.0,0,0
356,N5_N2,0,13.9,0.0,0,0
356,N5_N4,4,12.823621671777637,0.0,0,0
356,N5_N6,0,13.9,0.0,0,0
356,N5_N8,10,10.153614200242622,0.0,0,0
356,N6_N3,0,13.9,0.0,0,0
356,N6_N5,0,13.9,0.0,0,0
356,N6_N9,0,13.9,0.0,0,0
356,N7_N4,0,13.9,0.0,0,0
356,N7_N8,14,0.006974176605675676,279.0,0,0
356,N8_N5,1,6.95,37.0,0,0
356,N8_N7,0,13.9,0.0,0,0
356,N8_N9,9,11.659194385533718,0.0,0,0
356,N9_N6,0,13.9,0.0,0,0
356,N9_N8,0,13.9,0.0,0,0
357,N1_N2,20,2.6137999826983087,354.0,0,0
357,N1_N4,28,2.4504132248015753,498.0,0,1
357,N2_N1,0,13.9,0.0,0,0
357,N2_N3,0,13.9,0.0,0,0
357,N2_N5,0,13.9,0.0,0,0
357,N3_N2,0,13.9,0.0,0,0
357,N3_N6,34,1.751657981263334,487.0,0,1
357,N4_N1,4,12.17129793160203,0.0,0,0
357,N4_N5,3,8.481921231994418,0.0,0,0
357,N4_N7,2,12.537288166979538,0.0,0,0
357,N5_N2,0,13.9,0.0,0,0
357,N5_N4,4,12.88332178626135,0.0,0,0
357,N5_N6,0,13.9,0.0,0,0
357,N5_N8,10,10.146903535777602,0.0,0,0
357,N6_N3,0,13.9,0.0,0,0
357,N6_N5,0,13.9,0.0,0,0
357,N6_N9,0,13.9,0.0,0,0
357,N7_N4,0,13.9,0.0,0,0
357,N7_N8,14,0.0027420016393646094,293.0,0,0
357,N8_N5,1,6.95,38.0,0,0
357,N8_N7,0,13.9,0.0,0,0
357,N8_N9,9,12.256317734300943,0.0,0,0
357,N9_N6,0,13.9,0.0,0,0
357,N9_N8,0,13.9,0.0,0,0
358,N1_N2,20,2.6661980377466294,369.0,0,0
358,N1_N4,28,2.442253838994755,518.0,0,1
358,N2_N1,0,13.9,0.0,0,0
358,N2_N3,0,13.9,0.0,0,0
358,N2_N5,0,13.9,0.0,0,0
358,N3_N2,0,13.9,0.0,0,0
358,N3_N6,34,1.7716040449619193,514.0,0,1
358,N4_N1,3,12.515184085459188,0.0,0,0
358,N4_N5,3,8.446563019184353,0.0,0,0
358,N4_N7,2,13.100764130134657,0.0,0,0
358,N5_N2,0,13.9,0.0,0,0
358,N5_N4,4,12.980964790089475,0.0,0,0
358,N5_N6,0,13.9,0.0,0,0
358,N5_N8,11,9.284691413390265,0.0,0,0
358,N6_N3,0,13.9,0.0,0,0
358,N6_N5,0,13.9,0.0,0,0
358,N6_N9,0,13.9,0.0,0,0
358,N7_N4,0,13.9,0.0,0,0
358,N7_N8,14,0.0001308002025898063,307.0,0,0
358,N8_N5,1,6.95,39.0,0,0
358,N8_N7,0,13.9,0.0,0,0
358,N8_N9,9,12.06355759888306,0.0,0,0
358,N9_N6,0,13.9,0.0,0,0
358,N9_N8,0,13.9,0.0,0,0
359,N1_N2,21,2.6758527438250024,384.0,0,1
359,N1_N4,28,2.313627573315587,539.0,0,1
359,N2_N1,0,13.9,0.0,0,0
359,N2_N3,0,13.9,0.0,0,0
359,N2_N5,0,13.9,0.0,0,0
359,N3_N2,0,13.9,0.0,0,0
359,N3_N6,35,1.6511873887377555,542.0,0,1
359,N4_N1,3,12.920999329156912,0.0,0,0
359,N4_N5,3,6.87991890400477,0.0,0,0
359,N4_N7,2,13.137309850537827,0.0,0,0
359,N5_N2,0,13.9,0.0,0,0
359,N5_N4,4,12.799421801740955,0.0,0,0
359,N5_N6,0,13.9,0.0,0,0
359,N5_N8,11,9.059840316336478,0.0,0,0
359,N6_N3,0,13.9,0.0,0,0
359,N6_N5,0,13.9,0.0,0,0
359,N6_N9,0,13.9,0.0,0,0
359,N7_N4,0,13.9,0.0,0,0
359,N7_N8,15,4.813456410866466e-05,321.0,0,0
359,N8_N5,1,6.95,40.0,0,0
359,N8_N7,0,13.9,0.0,0,0
359,N8_N9,8,12.095820541546734,0.0,0,0
359,N9_N6,0,13.9,0.0,0,0
359,N9_N8,0,13.9,0.0,0,0
360,N1_N2,19,3.087648157014344,313.0,0,0
360,N1_N4,27,2.342225709768287,475.0,0,1
360,N2_N1,0,13.9,0.0,0,0
360,N2_N3,0,13.9,0.0,0,0
360,N2_N5,0,13.9,0.0,0,0
360,N3_N2,0,13.9,0.0,0,0
360,N3_N6,33,1.8608875941099088,491.0,0,1
360,N4_N1,3,13.252032332438947,0.0,0,0
360,N4_N5,3,4.970773087897476,0.0,0,0
360,N4_N7,2,13.017193233802082,0.0,0,0
360,N5_N2,0,13.9,0.0,0,0
360,N5_N4,4,12.680048655884294,0.0,0,0
360,N5_N6,0,13.9,0.0,0,0
360,N5_N8,11,8.598975644114528,0.0,0,0
360,N6_N3,0,13.9,0.0,0,0
360,N6_N5,0,13.9,0.0,0,0
360,N6_N9,0,13.9,0.0,0,0
360,N7_N4,0,13.9,0.0,0,0
360,N7_N8,13,0.19446918404301522,259.0,0,0
360,N8_N5,0,13.9,0.0,0,0
360,N8_N7,0,13.9,0.0,0,0
360,N8_N9,8,12.44372375752059,0.0,0,0
360,N9_N6,0,13.9,0.0,0,0
360,N9_N8,0,13.9,0.0,0,0
361,N1_N2,19,3.387076680387712,247.0,0,0
361,N1_N4,27,2.3582709240072823,415.0,0,1
361,N2_N1,0,13.9,0.0,0,0
361,N2_N3,0,13.9,0.0,0,0
361,N2_N5,0,13.9,0.0,0,0
361,N3_N2,0,13.9,0.0,0,0
361,N3_N6,33,1.888866630002686,445.0,0,1
361,N4_N1,3,13.012213985065436,0.0,0,0
361,N4_N5,3,4.014399108915035,0.0,0,0
361,N4_N7,2,13.235031810598903,0.0,0,0
361,N5_N2,0,13.9,0.0,0,0
361,N5_N4,4,11.661478748544035,0.0,0,0
361,N5_N6,0,13.9,0.0,0,0
361,N5_N8,11,8.338564921284293,1.0,0,0
361,N6_N3,0,13.9,0.0,0,0
361,N6_N5,0,13.9,0.0,0,0
361,N6_N9,0,13.9,0.0,0,0
361,N7_N4,0,13.9,0.0,0,0
361,N7_N8,13,0.6225650679274266,203.0,0,0
361,N8_N5,0,13.9,0.0,0,0
361,N8_N7,0,13.9,0.0,0,0
361,N8_N9,8,12.24200511065164,0.0,0,0
361,N9_N6,0,13.9,0.0,0,0
361,N9_N8,0,13.9,0.0,0,0
362,N1_N2,20,3.7110853305545883,189.0,0,0
362,N1_N4,27,2.5597931634438766,355.0,0,1
362,N2_N1,0,13.9,0.0,0,0
362,N2_N3,0,13.9,0.0,0,0
362,N2_N5,0,13.9,0.0,0,0
362,N3_N2,0,13.9,0.0,0,0
362,N3_N6,34,1.9353473093090818,402.0,0,1
362,N4_N1,3,13.121701845133183,0.0,0,0
362,N4_N5,3,3.836924198134884,1.0,0,0
362,N4_N7,2,13.044585509756258,0.0,0,0
362,N5_N2,0,13.9,0.0,0,0
362,N5_N4,4,9.726773597867748,0.0,0,0
362,N5_N6,0,13.9,0.0,0,0
362,N5_N8,11,8.307451020351628,3.0,0,0
362,N6_N3,0,13.9,0.0,0,0
362,N6_N5,0,13.9,0.0,0,0
362,N6_N9,0,13.9,0.0,0,0
362,N7_N4,0,13.9,0.0,0,0
362,N7_N8,14,1.2225504750380753,151.0,0,0
362,N8_N5,0,13.9,0.0,0,0
362,N8_N7,0,13.9,0.0,0,0
362,N8_N9,7,12.302182229586252,0.0,0,0
362,N9_N6,0,13.9,0.0,0,0
362,N9_N8,0,13.9,0.0,0,0
363,N1_N2,18,3.9835744927818095,138.0,0,0
363,N1_N4,26,2.5952025440857622,299.0,0,1
363,N2_N1,0,13.9,0.0,0,0
363,N2_N3,0,13.9,0.0,0,0
363,N2_N5,0,13.9,0.0,0,0
363,N3_N2,0,13.9,0.0,0,0
363,N3_N6,34,2.0897112328203726,359.0,0,1
363,N4_N1,3,13.064169659316512,0.0,0,0
363,N4_N5,3,3.7975877303401484,2.0,0,0
363,N4_N7,2,13.573204047491762,0.0,0,0
363,N5_N2,0,13.9,0.0,0,0
363,N5_N4,4,6.6310704621872105,0.0,0,0
363,N5_N6,0,13.9,0.0,0,0
363,N5_N8,11,8.225340733904561,5.0,0,0
363,N6_N3,0,13.9,0.0,0,0
363,N6_N5,0,13.9,0.0,0,0
363,N6_N9,0,13.9,0.0,0,0
363,N7_N4,0,13.9,0.0,0,0
363,N7_N8,12,1.6017106644121046,100.0,0,0
363,N8_N5,0,13.9,0.0,0,0
363,N8_N7,0,13.9,0.0,0,0
363,N8_N9,8,11.707424567472472,0.0,0,0
363,N9_N6,0,13.9,0.0,0,0
363,N9_N8,0,13.9,0.0,0,0
364,N1_N2,18,4.4850459179666995,88.0,0,0
364,N1_N4,26,2.8838970305767595,241.0,0,1
364,N2_N1,0,13.9,0.0,0,0
364,N2_N3,2,10.229647782604879,0.0,0,0
364,N2_N5,0,13.9,0.0,0,0
364,N3_N2,0,13.9,0.0,0,0
364,N3_N6,32,2.140579239169598,319.0,0,1
364,N4_N1,3,13.296258757731383,0.0,0,0
364,N4_N5,4,1.9093019887974867,4.0,0,0
364,N4_N7,3,12.120033174468814,0.0,0,0
364,N5_N2,0,13.9,0.0,0,0
364,N5_N4,5,5.184315267557503,1.0,0,0
364,N5_N6,0,13.9,0.0,0,0
364,N5_N8,11,7.942294114227278,7.0,0,0
364,N6_N3,0,13.9,0.0,0,0
364,N6_N5,0,13.9,0.0,0,0
364,N6_N9,2,11.127731239368828,0.0,0,0
364,N7_N4,0,13.9,0.0,0,0
364,N7_N8,12,2.5108930732748607,52.0,0,0
364,N8_N5,0,13.9,0.0,0,0
364,N8_N7,0,13.9,0.0,0,0
364,N8_N9,9,11.927068549332084,0.0,0,0
364,N9_N6,0,13.9,0.0,0,0
364,N9_N8,0,13.9,0.0,0,0
365,N1_N2,17,5.0189186964718395,51.0,0,0
365,N1_N4,25,3.172184388760966,184.0,0,1
365,N2_N1,0,13.9,0.0,0,0
365,N2_N3,2,11.79544083096247,0.0,0,0
365,N2_N5,0,13.9,0.0,0,0
365,N3_N2,0,13.9,0.0,0,0
365,N3_N6,33,2.345652185924993,283.0,0,1
365,N4_N1,3,13.200486247645431,0.0,0,0
365,N4_N5,4,2.4928865264058624,7.0,0,0
365,N4_N7,3,12.925857696869583,0.0,0,0
365,N5_N2,0,13.9,0.0,0,0
365,N5_N4,5,4.529306908530307,2.0,0,0
365,N5_N6,0,13.9,0.0,0,0
365,N5_N8,11,7.874488128995748,10.0,0,0
365,N6_N3,0,13.9,0.0,0,0
365,N6_N5,0,13.9,0.0,0,0
365,N6_N9,2,12.769972192814263,0.0,0,0
365,N7_N4,0,13.9,0.0,0,0
365,N7_N8,11,3.423550040301088,24.0,0,0
365,N8_N5,0,13.9,0.0,0,0
365,N8_N7,0,13.9,0.0,0,0
365,N8_N9,10,12.082851805129959,0.0,0,0
365,N9_N6,0,13.9,0.0,0,0
365,N9_N8,0,13.9,0.0,0,0
366,N1_N2,16,5.645296321157563,22.0,0,0
366,N1_N4,25,3.2286101844636064,130.0,0,1
366,N2_N1,0,13.9,0.0,0,0
366,N2_N3,4,11.360718446148903,0.0,0,0
366,N2_N5,0,13.9,0.0,0,0
366,N3_N2,0,13.9,0.0,0,0
366,N3_N6,31,2.380241376109393,246.0,0,1
366,N4_N1,3,13.388631110693067,0.0,0,0
366,N4_N5,5,3.9540276053084087,10.0,0,0
366,N4_N7,4,12.399173609048153,0.0,0,0
366,N5_N2,0,13.9,0.0,0,0
366,N5_N4,5,4.6237951259000685,3.0,0,0
366,N5_N6,0,13.9,0.0,0,0
366,N5_N8,11,7.579763490423424,13.0,0,0
366,N6_N3,0,13.9,0.0,0,0
366,N6_N5,0,13.9,0.0,0,0
366,N6_N9,3,12.70276585757479,0.0,0,0
366,N7_N4,0,13.9,0.0,0,0
366,N7_N8,10,4.194099389877687,0.0,0,0
366,N8_N5,0,13.9,0.0,0,0
366,N8_N7,0,13.9,0.0,0,0
366,N8_N9,9,12.201130164926425,0.0,0,0
366,N9_N6,0,13.9,0.0,0,0
366,N9_N8,0,13.9,0.0,0,0
367,N1_N2,17,5.950752786757349,2.0,0,0
367,N1_N4,24,3.381968478419017,88.0,0,1
367,N2_N1,0,13.9,0.0,0,0
367,N2_N3,4,12.058250263137198,0.0,0,0
367,N2_N5,0,13.9,0.0,0,0
367,N3_N2,0,13.9,0.0,0,0
367,N3_N6,31,2.796371323876373,212.0,0,1
367,N4_N1,2,13.246603986142787,0.0,0,0
367,N4_N5,5,4.5704249887651365,13.0,0,0
367,N4_N7,5,12.148563348682584,0.0,0,0
367,N5_N2,0,13.9,0.0,0,0
367,N5_N4,5,3.724081561400586,6.0,0,0
367,N5_N6,0,13.9,0.0,0,0
367,N5_N8,11,7.51135477594591,16.0,0,0
367,N6_N3,0,13.9,0.0,0,0
367,N6_N5,0,13.9,0.0,0,0
367,N6_N9,4,12.884971625568003,0.0,0,0
367,N7_N4,0,13.9,0.0,0,0
367,N7_N8,9,5.219521657927067,0.0,0,0
367,N8_N5,0,13.9,0.0,0,0
367,N8_N7,0,13.9,0.0,0,0
367,N8_N9,9,12.87919317309775,0.0,0,0
367,N9_N6,0,13.9,0.0,0,0
367,N9_N8,0,13.9,0.0,0,0
368,N1_N2,15,6.4017489984059655,0.0,0,0
368,N1_N4,23,3.716446611864395,75.0,0,1
368,N2_N1,0,13.9,0.0,0,0
368,N2_N3,6,11.874618711133058,0.0,0,0
368,N2_N5,0,13.9,0.0,0,0
368,N3_N2,0,13.9,0.0,0,0
368,N3_N6,30,2.702288980369682,178.0,0,1
368,N4_N1,2,12.907826141325408,0.0,0,0
368,N4_N5,6,5.42537850683865,16.0,0,0
368,N4_N7,5,12.433732019043198,0.0,0,0
368,N5_N2,0,13.9,0.0,0,0
368,N5_N4,5,3.5272799631691463,9.0,0,0
368,N5_N6,0,13.9,0.0,0,0
368,N5_N8,11,7.421293560910947,19.0,0,0
368,N6_N3,0,13.9,0.0,0,0
368,N6_N5,0,13.9,0.0,0,0
368,N6_N9,5,12.688391236483342,0.0,0,0
368,N7_N4,0,13.9,0.0,0,0
368,N7_N8,8,6.3951769315739995,0.0,0,0
368,N8_N5,0,13.9,0.0,0,0
368,N8_N7,0,13.9,0.0,0,0
368,N8_N9,11,12.890273638644818,0.0,0,0
368,N9_N6,0,13.9,0.0,0,0
368,N9_N8,0,13.9,0.0,0,0
369,N1_N2,15,7.081413587440026,0.0,0,0
369,N1_N4,23,3.6896799917150993,63.0,0,1
369,N2_N1,0,13.9,0.0,0,0
369,N2_N3,6,11.881194714828816,0.0,0,0
369,N2_N5,0,13.9,0.0,0,0
369,N3_N2,0,13.9,0.0,0,0
